username,timestamp,comment
@santiago05_09,2019-12-14T22:59:34.000Z,elefante blanco es la aerovia un gasto de 100 millones por el municipio donde esta la inversion privada y la empresa privada que la maneja se lleva la ganancia eso es elefante blanco y no un hospital que sirve para los enfermo si hizo bastante por manabi 
@PRC2021,2019-12-14T18:10:18.000Z,pero les dio la joya de la corona la petroleoquimica en el aromo que por cierto se la dejaron arrebatar por el titere que maneja matraca manabi tierra de alfaro siempre fue bien atendida no hace mucho inauguraron hospital obra de la revolucion ciudadana
@JuanCGarciax,2019-12-13T20:31:36.000Z,excelentes trabajos sociales para el bienestar de todos los ninos que se encuentran en el hospital de manta manabi misionnavidad  iessmasamigable
@MariaLuisaCev11,2019-12-12T12:55:39.000Z,porque no se preocupa del hospital de manta y orden  una auditoria a la contingencia y reconstruccion necesitamos un hospital nuevo de 350 camas la salud en manabi debe declararse en emergencia 
@andydomopila,2019-12-04T03:00:20.000Z,me parese q usted no a recorrido el pais yo e visto el antes y el despues y en manabi mucho y se te digo x las parte del ecuador donde no habia vias a hora las hay dime una obra emblematica de este gobierno aca en portoviejo no termina un hospital q correa lo dejo terminado
@jhonignacio29,2019-11-28T18:55:37.000Z,abdalabucaram  en manabi vinculan como directora del hospital de especialidades a evelyn brunner correista acerrima de la decada robada estamos en la m la verdadgadmchone  danielestuvoz
@icartuche12,2019-11-24T21:52:48.000Z,si algun dia enfermo recorreria cada hospital de manabi o guayaquil para que me atiendas sino se me pasara y te seguire buscando
@Fernanperezsuar,2019-11-17T23:12:48.000Z,1 detenida reactivacion economica del centro de portoviejo  2 vuelta a 0 en construccion hospital de pedernales 3 carencia de material quirurgico en hospitales de manabi  4 desidia monumental ante reclamos provinciales  5 desmejoramiento total de servicios publicos
@ConsueloGalarz5,2019-11-04T14:42:01.000Z,jose augusto gran gestor para que se construya el hospital 
@HctorVlezRodrg1,2019-10-31T00:58:27.000Z,ya era hora de que se acuerde de que manabi tambien necesita recursos  para poder salir adelante y el hospital de especialidades para cuando  el de manta no necesita ser remodelado manta necesita un hospital nuevo  los manabitas tambien somos parte de este ecuador
@est_utmach,2019-10-26T20:42:54.000Z,despues del paro te acuerdas que manabi tiene hospital pendientes de concluir despues de  de 2 anos
@flacoaveiga,2019-10-24T17:09:09.000Z,que tarde se acuerda de manabi  este hospital se quedara con el 50 de la construccion yo te ofrezco busca quien te de en portoviejo existe el centro de salud mas grande del pais con el llamado hospital de especialidades
@GonzaloC392,2019-10-23T21:15:08.000Z,el dinero fue usado para pagar proveedores del estado osea las empresas de los testaferros de la mafia de gobierno el hospital de bahia de caraquez sigue sin construir igual no hay un hospital decente en la zona norte de manabi
@antonio_palma_,2019-10-20T03:36:10.000Z,inten_manabi  frente al hospital de escialidades todos los fines de semana favor atender
@andresVL24Ec,2019-10-13T15:39:09.000Z,dime que ha pasado con los recursos del terremoto en manabi que hasta la fecha se sabe de eso dime donde esta el hospital que tanto espero pedernales el aeropuerto de manta sabes que ha pasado con todo eso
@LaPeriodicanet,2019-10-10T20:23:49.000Z,edison m 29 anos herido de perdigon en la cabeza por ataques policiales del lunes 7 en la calle manabi centro historico permanece en estado critico en el hospital carlos andrade marin  no se conoce si participaba de las manifestaciones   lo confirma la  defensoriaec
@soyzangano1,2019-10-08T21:20:53.000Z,lenin  no se puede jugar con la sensibilidad del pueblo manabi rechaza las medicas economicas manabi exige la apertura total del hospital de especialidades de portoviejo manabi exige no se tomen medidas laborables sosecuador  mashirafael
@IvetteCobo,2019-09-18T22:40:13.000Z,como pretenden validar licitacion hospital bahia  si sercop les ordeno declarar desierto por errores insubsanables  secob_ec  rentamayosilva1  ivangrandam  sercopec
@WachoMacias,2019-09-16T20:52:15.000Z,adribaran  hoy 16 sept 2019 ateneo cardiologia en portoviejo capital  manabi  ecuador en hospital general iess de portoviejo gracias prof adribaran por el apoyo para ateneo lymecardiac
@la_rich_,2019-09-15T05:22:31.000Z,supongo que tampoco se entero que samaritan purse que atendio a la gente de manabi y regalo el hospital movil son cristianos ah pero las mujeres no mienten 
@roybarrealcivar,2019-09-06T16:01:30.000Z,pongale mucha atencion al hospital basico de chone  manabi hay muchas falencias en medicamentos y atencion  al publico
@ecopiniones,2019-09-04T19:34:21.000Z,modelo exitoso  nebot y lenin le quitan la refineria a manabi   nebot y lenin cambian plan de hospital para bahia lo quieren unidocente  nebot y lenin le quitan recursos policiales a manabi para llevarse al plan de seguridad de guayaquil  estos son los duenos del pais
@FERCHOTERAN6,2019-08-29T04:39:12.000Z,esperemos resultados favorables para manta y manabi nuestro hospital es regional
@kelvinmanta,2019-08-29T04:14:08.000Z,manta se pide un hospital nuevo la refineria debe quedarse aqui en manabi
@Cosbra1979,2019-08-28T19:10:20.000Z,gratificante cuando un asambleista trabaja para su comunidad manabi  felicitaciones y no desmaye en su ardua labor y sobre todo en los temas conversados dr celi nuevo hospital de manta ley de emprendimiento agregar el tema tributario
@veronic04330204,2019-08-28T16:25:42.000Z,manabi siempre ha sido relegado al fin se hara justicia debe haber refineria y hospital nuevo
@calde_vero,2019-08-28T04:30:22.000Z,manabi  tierra de mujeres y hombres valientesno dejaremos que este gobierno nos vea la caramanta es digno de un hospital nuevo lucharemos para que los 4mm de la contingencia quede como obra para el canton nada de clinicas rodantes lo que es para manta se queda en manta
@josekaviedes,2019-08-26T05:47:18.000Z,venga a manta literal sin hospitalse chorearon lo del terremotoliteral de que mejoras habla montecristi un subcentro de mierdade que habla o por manabi no hable
@JosChvezA1,2019-08-21T21:33:05.000Z,el problema no es solo un hospital creo que son varios porque aca en manabi estan iguales
@andydomopila,2019-08-12T21:17:38.000Z,aca en manabi en2 anos no termina de equipar un hospital el de especialidades saco alos especialista del verdy para ponerlo en el nuevo y no hay hilos de sutura ya te dan la receta y q la compres en la farmacia
@ComunicacionEc,2019-08-02T22:05:52.000Z,las obras de salud en la provincia de manabi son muchas la renovacion completa del hospital de manta el hospital de chone el hospital de pedernales entre otras  ottosonnenh  vicepresidente de la republica gobiernoenaccion todosconbahia
@goberzamora,2019-08-01T13:47:40.000Z,mingobiernoec  obrasparamanabi  las modernas instalaciones del hospital basico de pedernales mejoraran las condiciones de salud y desarrollo integral de los habitantes de la zona el gobierno nacional a traves del  secob_ec  invierte recursos en la reconstruccion de manabi
@alcivarleo,2019-07-31T20:08:28.000Z,hay una denuncia del colegio de ingenieros civiles de manabi por la adjudicacion del hospital de pedernales
@WachoMacias,2019-07-04T23:16:43.000Z,quienes sin conflicto de intereses hemos observado su gestion desde portoviejo y manabi tenemos muy claro el panorama de su direccion un elefante blanco hospital de especialidades hospital verdi perdiendo oferta y olvido de obras de salud post terremoto
@FelipeQuijanoA1,2019-07-01T23:30:38.000Z,para cuando reparan la entrada a manta desde el redondel de la tejedora hasta el hospital del iessesta en pesimo estado y nadie se hase cargo
@leytonandrei,2019-07-01T03:39:07.000Z,caridad extranjera para manabi en lugar de reconstruir sus hospitales o habilitarlos completamente  y dotarlos de los insumos necesarios hospital de manta se reducen camas hospitales de portoviejo uno sin medicinas otro a medias posible elefante blanco miserables
@milamsalazar,2019-06-29T15:55:01.000Z,este es un derecho fundamental de la vida la atencion medica y gracias al buque confort y al hospital general rodriguez zambrano en manabi la tienen gratuita atencion integral cirugias y rehabilitacion para quienes lo necesiten
@EdisonS02149355,2019-06-27T15:37:12.000Z,manabi le agradece su amor a su tierra natal y por un ecuador equitativo solo auditando el hospital de chone tiempo de correato suficon   recuperar dinero los sobreprecios  de compra de equiposy tener hcon 200 camasmil gracias por su mensaje
@rvkenobi,2019-06-27T12:45:17.000Z,si quieren un hospital en manabi que la gente de manabi invierta
@Silavi86,2019-06-27T01:19:11.000Z,el  salud_ec  lamentablemente no ha aprovechado la llegada de este buque hospital solo ha derivado casos que se pueden operar facilmente y creo q hay casos de mucha mas importancia que se podrian aprovechar en atender  gobermanabi  xavieradolfo
@Luisetchegoyen,2019-06-26T17:21:46.000Z,este gobierno y la ministra de salud se burlan de manabi ya que todavia despues del 16a  no nos dan a bahia el hospital miguel alcivar bahia es la ciudad menos atendida de este gobiernofuerza bahia 
@Jhon197102,2019-06-24T15:48:39.000Z,no se puede permitir que esto siga pasando en nuestra provincia de manabi  ahora nos sacan unas cuentas dicen que en manta tiene que bajar de numeros de camas en el hospital de 220 camas a aprox 180 camas  en una ciudad con una influencia de mas de 300000 habitantes
@LaPoliticaDaAsc,2019-06-19T14:27:48.000Z,en junin manabi 2 estudiantes se retaron a punos se observa que uno de ellos golpea la cabeza contra el pavimento mientras que los otros solo graban  el chico que quedo inconsciente se esta restableciendo en el hospital mientras que el otro sigue escuchando clases normales
@Winterproducer,2019-06-11T21:18:20.000Z,colega favor preguntar sobre el hospital de el carmen manabi   trasladaron la atencion a otro lugar por las precarias condiciones del centro de atencion medico   el carmen no cuenta con un hospital digno para sus habitantes    marluncho   
@puyack,2019-05-31T11:12:20.000Z,veo en el mapa obras en manabi por favor indiquen la pagina donde esta la informacion voy aprovechar para ir a verlas por que el hospital de especialidades cuando asumieron al poder solo le faltaba inagurar
@merlycarranzaro,2019-05-30T02:45:28.000Z,esto no se puede tolerar hablar de ministerio de la muerte yo tuve la experiencia de tener  un familiar en un hospital aqui en manabi donde el personal como medicos enfermeras imagenologos luchan por la vida de los paciente  con amor y vocacion
@AntpnyB,2019-05-25T04:29:23.000Z,por la presion  de un pueblo cansado de promesas se construira  el hospital porque este gobierno indolente tiene parada todas las obras  que se construian con recursos de la reconstruccion si no se hubiera amenazado con un paro del norte de manabi  no se hacia nadaina
@ecopiniones,2019-05-24T19:16:07.000Z,correa le dio a bahia un hospital de especialidades nebot y lenin le ofrecen para el 2020 presupuesto para un remedo de hospital ofrecen con correa todo era diferente manabi no merece ese nefasto modelo exitoso
@CarlosA120766,2019-05-23T23:59:27.000Z,que bien por manabi principalmente por bahia q ya van a tener hospital gracias al gobierno de lenin moreno excelente trabajo gobernador
@Priss33898457,2019-05-23T17:29:07.000Z,exacto son tantas faltan los proyectos pluviales y fluviales en manabi el nuevo hospital del iess que siendo de una entidad autonoma rafael exigio que sea una hospital de punta con todas las comodidades en beneficio de los afiliados y familiares y asi muchas mas
@Winterproducer,2019-05-22T21:11:46.000Z,el carmen necesita un hospital digno para atencion de sus habitantes
@jchavezgineco,2019-05-19T22:05:01.000Z,la msp engano a todo el mundo presidente lenin a manabi y al pais diciendo que teniamos el hospital de especialidades mas grande del pais pero a 1 ano de apertura lo que tenemos es un hospital general funcionando con los recursos de otras us y debilitado s hospitalario
@leojav78,2019-05-17T22:07:57.000Z,y el hospital de bahia para cuando estan jugando con la paciencia de la gente mucho cuidado
@CONAMOS,2019-05-14T13:01:30.000Z,mvespinosas manabi necesita q el hospital de especialidades funcione 100
@IvetteCobo,2019-05-13T18:56:28.000Z,pregunten a mvespinosas por que solicito 20has para terrenos hospital bahia si solo necesitan 35 has debe responder a manabi
@CONAMOS,2019-05-11T16:45:28.000Z,mvespinosas manabi necesita repuesta el hospital de especialidades de portoviejo requiere recurso humano para funcionar el 100
@IvetteCobo,2019-05-07T15:45:02.000Z,hasta el dia de hoy mvespinosas no responde a carta de vicepresidencia el por que requirio expropiar 20has a precio de huevo terrenos para hospital bahia si solo se requieren 38 has explique a manabi xq lo hizo queremos respuesta ya
@tavomoreira1,2019-04-15T05:29:24.000Z,sr vera e igranda informo sreconstruccion manabi contrato 1930000 mill acondicionar hospital antiguo chone para atencion salud post terremoto arreglaron 4paredes despues lo derribaron sin informe tecnico no estaba afectado el mayor atraco el sr presidente debe conocerlenin
